call_type,latitude,longitude
Medical Incident,37.77865785,-122.4165803
Structure Fire,37.783359,-122.4166949
Medical Incident,37.7560964,-122.4277834
Medical Incident,37.79625512,-122.4084104
Structure Fire,37.75599844,-122.4094331
Medical Incident,37.77814783,-122.4862064
Medical Incident,37.78157397,-122.4554288
Structure Fire,37.79531294,-122.3979748
Medical Incident,37.77016312,-122.4461504
Medical Incident,37.79028274,-122.4340468
Medical Incident,37.75521795,-122.4755404
Medical Incident,37.77938258,-122.4184844
Medical Incident,37.78160513,-122.4163363
Medical Incident,37.77829356,-122.5029457
Medical Incident,37.78610104,-122.4180881
Medical Incident,37.73485505,-122.3794869
Structure Fire,37.78640961,-122.4080362
Medical Incident,37.78508117,-122.4064978
Medical Incident,37.78491618,-122.41195
Structure Fire,37.75599844,-122.4094331
Alarms,37.79589953,-122.4377815
Medical Incident,37.78434554,-122.4077851
Medical Incident,37.78008594,-122.3975017
Traffic Collision,37.76495166,-122.4319376
Alarms,37.79051268,-122.4022167
Medical Incident,37.76967964,-122.449942
Medical Incident,37.7806621,-122.4228979
Medical Incident,37.78626844,-122.4129972
Medical Incident,37.77529388,-122.4188944
Medical Incident,37.70911386,-122.4318301
Medical Incident,37.76360876,-122.4760544
Alarms,37.77010383,-122.3910434
Medical Incident,37.78597748,-122.4053594
Structure Fire,37.77025923,-122.4318323
Medical Incident,37.74669767,-122.4350604
Medical Incident,37.75223946,-122.4184453
Medical Incident,37.78689868,-122.3887794
Medical Incident,37.76700203,-122.4221581
Structure Fire,37.76065163,-122.4132237
Structure Fire,37.79860278,-122.4231486
Medical Incident,37.74669767,-122.4350604
Medical Incident,37.70893522,-122.4270135
Structure Fire,37.75599844,-122.4094331
Medical Incident,37.77016312,-122.4461504
Alarms,37.78818604,-122.4059182
Medical Incident,37.77345633,-122.4215911
Structure Fire,37.77526077,-122.4194312
Medical Incident,37.77005466,-122.4461284
Medical Incident,37.78738198,-122.396478
Alarms,37.78729529,-122.4158061
Medical Incident,37.78775592,-122.4009754
Traffic Collision,37.76495166,-122.4319376
Alarms,37.78818604,-122.4059182
Medical Incident,37.78013037,-122.4098714
Structure Fire,37.75599844,-122.4094331
Elevator / Escalator Rescue,37.78403808,-122.4264243
Medical Incident,37.78480739,-122.4136154
Medical Incident,37.78097118,-122.4087087
Medical Incident,37.70885361,-122.4051095
Traffic Collision,37.75617132,-122.4198655
Alarms,37.78845684,-122.4018373
Medical Incident,37.78066916,-122.401678
Medical Incident,37.77345633,-122.4215911
Structure Fire,37.783359,-122.4166949
Medical Incident,37.77709207,-122.4292128
Medical Incident,37.76060062,-122.3973793
Alarms,37.79569128,-122.4394237
Alarms,37.79129325,-122.3986146
Medical Incident,37.78594273,-122.4189026
Medical Incident,37.77592613,-122.4245791
Medical Incident,37.78808219,-122.4100569
Medical Incident,37.8028277,-122.4130343
Medical Incident,37.78672974,-122.4131614
Structure Fire,37.77526077,-122.4194312
Citizen Assist / Service Call,37.75508303,-122.4112654
Medical Incident,37.75723241,-122.4156262
Medical Incident,37.78497774,-122.4596976
Structure Fire,37.77025923,-122.4318323
Medical Incident,37.78186545,-122.4142853
Gas Leak (Natural and LP Gases),37.76182764,-122.3983307
Medical Incident,37.73672968,-122.4248504
Medical Incident,37.73371403,-122.3805885
Medical Incident,37.76033176,-122.5092121
Alarms,37.75689017,-122.4222293
Medical Incident,37.79777923,-122.407828
Medical Incident,37.76360876,-122.4760544
Medical Incident,37.77027309,-122.448605
Medical Incident,37.74616295,-122.3940489
Medical Incident,37.7881263,-122.4176572
Medical Incident,37.76187247,-122.4942742
Outside Fire,37.76042745,-122.410962
Structure Fire,37.77025923,-122.4318323
Medical Incident,37.77592613,-122.4245791
Structure Fire,37.78521736,-122.4170696
Medical Incident,37.75464094,-122.4186018
Medical Incident,37.76429102,-122.4186894
Medical Incident,37.78079208,-122.4083857
Medical Incident,37.78013037,-122.4098714
Alarms,37.78730401,-122.3963805
Medical Incident,37.77762424,-122.3999811
Outside Fire,37.72405744,-122.3899483
Structure Fire,37.77025923,-122.4318323
Medical Incident,37.74953353,-122.4771494
Medical Incident,37.78157397,-122.4554288
Medical Incident,37.79057826,-122.4206874
Alarms,37.80711992,-122.4164279
Medical Incident,37.78894504,-122.4262523
Structure Fire,37.783359,-122.4166949
Structure Fire,37.78640961,-122.4080362
Medical Incident,37.79342018,-122.4093887
Medical Incident,37.76437321,-122.4174785
Medical Incident,37.78186545,-122.4142853
Alarms,37.78420567,-122.4076127
Medical Incident,37.7233591,-122.4019025
Structure Fire,37.77428384,-122.4670881
Medical Incident,37.79452665,-122.411364
Medical Incident,37.72967082,-122.3734405
Structure Fire,37.77428384,-122.4670881
Medical Incident,37.75210237,-122.440665
Medical Incident,37.72184586,-122.4561415
Medical Incident,37.75584156,-122.4017799
Alarms,37.77416171,-122.489139
Medical Incident,37.7499758,-122.4159622
Alarms,37.78935407,-122.4000324
Medical Incident,37.7806621,-122.4228979
Medical Incident,37.79053181,-122.4039142
Medical Incident,37.75723241,-122.4156262
Medical Incident,37.78399149,-122.4080665
Medical Incident,37.74084613,-122.4276968
Alarms,37.7877641,-122.4099253
Medical Incident,37.78147394,-122.4206896
Alarms,37.77010383,-122.3910434
Medical Incident,37.7824485,-122.4163274
Traffic Collision,37.74222503,-122.4944433
Medical Incident,37.73831726,-122.4995334
Medical Incident,37.78263551,-122.4148628
Medical Incident,37.78917736,-122.422263
Outside Fire,37.81917592,-122.3710999
Traffic Collision,37.78986887,-122.3978056
Medical Incident,37.74817255,-122.458695
Medical Incident,37.76275109,-122.4042462
Medical Incident,37.77805779,-122.4400518
Medical Incident,37.77749384,-122.4162917
Structure Fire,37.76559675,-122.4477975
Medical Incident,37.72814508,-122.4564367
Medical Incident,37.78491088,-122.4995146
Alarms,37.77523622,-122.4144063
Traffic Collision,37.74222503,-122.4944433
Medical Incident,37.78434554,-122.4077851
Medical Incident,37.7824485,-122.4163274
Medical Incident,37.76134014,-122.4639079
Medical Incident,37.76886079,-122.395396
Gas Leak (Natural and LP Gases),37.73727089,-122.3982637
Medical Incident,37.77843737,-122.4190698
Traffic Collision,37.76424989,-122.4320149
Structure Fire,37.74510911,-122.4714886
Medical Incident,37.73401387,-122.3909679
Medical Incident,37.78211033,-122.4031964
Medical Incident,37.77207518,-122.4087468
Medical Incident,37.76138705,-122.4628379
Medical Incident,37.7931846,-122.3947725
Medical Incident,37.75730761,-122.4066198
Medical Incident,37.77843737,-122.4190698
Medical Incident,37.78502466,-122.4119719
Alarms,37.76324376,-122.4631061
Medical Incident,37.77749384,-122.4162917
Medical Incident,37.78289412,-122.420817
Medical Incident,37.77754677,-122.4000792
Alarms,37.71064899,-122.4124688
Medical Incident,37.77507596,-122.5112949
Medical Incident,37.793382,-122.4136606
Medical Incident,37.75857197,-122.406726
Structure Fire,37.71137971,-122.4503411
Medical Incident,37.78500949,-122.4187138
Structure Fire,37.745101,-122.3921823
Electrical Hazard,37.76225041,-122.4857027
Medical Incident,37.76946134,-122.4019639
Medical Incident,37.78114586,-122.409026
Structure Fire,37.71137971,-122.4503411
Medical Incident,37.7720335,-122.3982007
Structure Fire,37.76979785,-122.4485788
Medical Incident,37.72921225,-122.3909569
Medical Incident,37.79050051,-122.4173664
Structure Fire,37.74033299,-122.4664486
Medical Incident,37.77393927,-122.4129479
Outside Fire,37.76643768,-122.4075407
Structure Fire,37.71137971,-122.4503411
Medical Incident,37.79323049,-122.3931813
Medical Incident,37.71866363,-122.443891
Medical Incident,37.78409104,-122.4117844
Structure Fire,37.73823929,-122.5000578
Structure Fire,37.78159559,-122.4121907
Alarms,37.78229062,-122.4401195
Medical Incident,37.71815831,-122.4417231
Structure Fire,37.74033299,-122.4664486
Medical Incident,37.72131314,-122.3959896
Alarms,37.783359,-122.4166949
Structure Fire,37.78787217,-122.4116992
Citizen Assist / Service Call,37.79394559,-122.4154347
Medical Incident,37.78347684,-122.4124351
Medical Incident,37.78259767,-122.4577588
Structure Fire,37.76890334,-122.4518391
Medical Incident,37.78531207,-122.4263666
Medical Incident,37.78512515,-122.404966
Medical Incident,37.78047851,-122.4125123
Other,37.79786454,-122.3967013
Other,37.77091334,-122.420305
Alarms,37.78252242,-122.4232744
Medical Incident,37.78186545,-122.4142853
Medical Incident,37.78750963,-122.4201362
Medical Incident,37.77281404,-122.4103348
Medical Incident,37.75273903,-122.4100664
Medical Incident,37.72921225,-122.3909569
Medical Incident,37.73831726,-122.4995334
Medical Incident,37.78061684,-122.4165623
Medical Incident,37.75745392,-122.4736919
Other,37.77091334,-122.420305
Medical Incident,37.78802755,-122.4478045
Structure Fire,37.78574028,-122.4138043
Gas Leak (Natural and LP Gases),37.73727089,-122.3982637
Alarms,37.78900115,-122.4011429
Medical Incident,37.78061684,-122.4165623
Medical Incident,37.78061684,-122.4165623
Medical Incident,37.78988335,-122.4180124
Structure Fire,37.74033299,-122.4664486
Vehicle Fire,37.7187541,-122.4116733
Medical Incident,37.79582794,-122.4158399
Structure Fire,37.76890334,-122.4518391
Outside Fire,37.7657833,-122.4075342
Medical Incident,37.77973891,-122.4071595
Structure Fire,37.73342303,-122.4820138
Structure Fire,37.71137971,-122.4503411
Medical Incident,37.76088893,-122.4350007
Medical Incident,37.77890292,-122.3973494
Structure Fire,37.74510911,-122.4714886
Citizen Assist / Service Call,37.78672158,-122.4636179
Medical Incident,37.78925337,-122.4229472
Medical Incident,37.78454935,-122.4210046
Alarms,37.78229062,-122.4401195
Medical Incident,37.79170401,-122.4192217
Medical Incident,37.73696234,-122.4125534
Medical Incident,37.75655123,-122.5089025
Medical Incident,37.77742582,-122.4408414
Medical Incident,37.77435867,-122.4202543
Medical Incident,37.77605431,-122.414393
Medical Incident,37.78020391,-122.4122725
Medical Incident,37.76897127,-122.4479897
Medical Incident,37.7967229,-122.4463174
Medical Incident,37.72086924,-122.3872476
Medical Incident,37.77978279,-122.4302332
Medical Incident,37.72474885,-122.4602345
Alarms,37.7604107,-122.4463435
Alarms,37.78574028,-122.4138043
Medical Incident,37.77643541,-122.4150649
Medical Incident,37.78480739,-122.4136154
Medical Incident,37.80447272,-122.4155626
Medical Incident,37.72588117,-122.3924574
Medical Incident,37.77091334,-122.420305
Medical Incident,37.79101665,-122.3991486
Structure Fire,37.7978223,-122.4070162
Medical Incident,37.73651349,-122.4140876
Medical Incident,37.78917736,-122.422263
Medical Incident,37.78277099,-122.467092
Medical Incident,37.72201487,-122.4358557
Traffic Collision,37.77749384,-122.4162917
Structure Fire,37.74033299,-122.4664486
Medical Incident,37.78940148,-122.420379
Other,37.71138422,-122.4512051
Alarms,37.77863959,-122.4101208
Structure Fire,37.74033299,-122.4664486
Structure Fire,37.74033299,-122.4664486
Medical Incident,37.77921168,-122.4109366
Traffic Collision,37.74222503,-122.4944433
Medical Incident,37.7967229,-122.4463174
Structure Fire,37.74033299,-122.4664486
Medical Incident,37.7828124,-122.4326791
Medical Incident,37.78263551,-122.4148628
Alarms,37.76324376,-122.4631061
Structure Fire,37.78159559,-122.4121907
Medical Incident,37.77985107,-122.5094329
Medical Incident,37.79502735,-122.4215828
Elevator / Escalator Rescue,37.7892825,-122.4119124
Smoke Investigation (Outside),37.75184179,-122.4251525
Medical Incident,37.77393927,-122.4129479
Medical Incident,37.73443693,-122.3909626
Structure Fire,37.71137971,-122.4503411
Medical Incident,37.78269112,-122.4095367
Alarms,37.77863959,-122.4101208
Medical Incident,37.77957001,-122.411484
Traffic Collision,37.74624727,-122.4369204
Medical Incident,37.77319006,-122.418237
Medical Incident,37.77957001,-122.411484
Medical Incident,37.76886079,-122.395396
Medical Incident,37.78480739,-122.4136154
Medical Incident,37.76170091,-122.4215784
Traffic Collision,37.74222503,-122.4944433
Medical Incident,37.72071231,-122.4018938
Medical Incident,37.72439915,-122.3924655
Structure Fire,37.78574028,-122.4138043
Structure Fire,37.77173646,-122.4236734
Traffic Collision,37.71567256,-122.4394385
Medical Incident,37.74088373,-122.4836012
Electrical Hazard,37.78728163,-122.4309798
Medical Incident,37.78269112,-122.4095367
Medical Incident,37.77649448,-122.4113591
Medical Incident,37.7365842,-122.415323
Alarms,37.78284503,-122.4132218
Medical Incident,37.78917736,-122.422263
Structure Fire,37.77173646,-122.4236734
Alarms,37.77537256,-122.4843242
Medical Incident,37.78034755,-122.406488
Vehicle Fire,37.7187541,-122.4116733
Medical Incident,37.78487706,-122.4423489
Medical Incident,37.78611721,-122.4198542
Medical Incident,37.78332633,-122.4403249
Structure Fire,37.76890334,-122.4518391
Structure Fire,37.78574028,-122.4138043
Medical Incident,37.73795578,-122.4219128
Medical Incident,37.78070858,-122.4923728
Medical Incident,37.78399149,-122.4080665
Medical Incident,37.78383444,-122.4129305
Medical Incident,37.75908406,-122.4115798
Medical Incident,37.7830914,-122.4060238
Citizen Assist / Service Call,37.76213571,-122.4216894
Medical Incident,37.78329199,-122.4071846
Medical Incident,37.75268489,-122.4109627
Medical Incident,37.72588117,-122.3924574
Structure Fire,37.77173646,-122.4236734
Medical Incident,37.74869633,-122.4158397
Medical Incident,37.80764075,-122.4131632
Medical Incident,37.79582794,-122.4158399
Alarms,37.78900115,-122.4011429
Medical Incident,37.78886251,-122.4152102
Medical Incident,37.71858899,-122.3962187
Medical Incident,37.75745392,-122.4736919
Structure Fire,37.74033299,-122.4664486
Structure Fire,37.74033299,-122.4664486
Traffic Collision,37.74624727,-122.4369204
Medical Incident,37.793382,-122.4136606
Structure Fire,37.78787217,-122.4116992
Structure Fire,37.76559675,-122.4477975
Medical Incident,37.76680352,-122.4407047
Traffic Collision,37.74836226,-122.4293465
Medical Incident,37.78611721,-122.4198542
Medical Incident,37.72827641,-122.3807379
Structure Fire,37.73823929,-122.5000578
Structure Fire,37.73823929,-122.5000578
Traffic Collision,37.74222503,-122.4944433
Medical Incident,37.71753821,-122.4553049
Gas Leak (Natural and LP Gases),37.80526026,-122.4160538
Medical Incident,37.79247164,-122.4345577
Medical Incident,37.7257686,-122.413836
Medical Incident,37.74766834,-122.4770197
Medical Incident,37.75908406,-122.4115798
Medical Incident,37.78338624,-122.4098537
Medical Incident,37.78071449,-122.4084837
Medical Incident,37.71517668,-122.4689768
Gas Leak (Natural and LP Gases),37.77928263,-122.4598604
Medical Incident,37.71191456,-122.4160003
Medical Incident,37.78472741,-122.4339098
Medical Incident,37.78160513,-122.4163363
Structure Fire,37.77173646,-122.4236734
Medical Incident,37.76088893,-122.4350007
Medical Incident,37.76846225,-122.4312049
Structure Fire,37.78574028,-122.4138043
Medical Incident,37.78332633,-122.4403249
Structure Fire,37.78574028,-122.4138043
Medical Incident,37.77643541,-122.4150649
Medical Incident,37.75703373,-122.4767584
Medical Incident,37.80894414,-122.4140699
Medical Incident,37.78480739,-122.4136154
Medical Incident,37.72993469,-122.3977444
Medical Incident,37.73644995,-122.4129798
Structure Fire,37.73342303,-122.4820138
Medical Incident,37.78269112,-122.4095367
Structure Fire,37.76979785,-122.4485788
Structure Fire,37.74033299,-122.4664486
