final_priority,latitude,longitude
3,37.77890292,-122.3973494
3,37.74510911,-122.4714886
3,37.78672158,-122.4636179
2,37.78925337,-122.4229472
3,37.78454935,-122.4210046
3,37.78229062,-122.4401195
2,37.79170401,-122.4192217
3,37.73696234,-122.4125534
3,37.75655123,-122.5089025
3,37.77742582,-122.4408414
3,37.77435867,-122.4202543
3,37.77605431,-122.414393
3,37.78020391,-122.4122725
3,37.76897127,-122.4479897
3,37.7967229,-122.4463174
3,37.72086924,-122.3872476
3,37.77978279,-122.4302332
3,37.72474885,-122.4602345
3,37.7604107,-122.4463435
3,37.78574028,-122.4138043
3,37.77643541,-122.4150649
3,37.78480739,-122.4136154
3,37.80447272,-122.4155626
3,37.72588117,-122.3924574
3,37.77091334,-122.420305
2,37.79101665,-122.3991486
3,37.7978223,-122.4070162
3,37.73651349,-122.4140876
3,37.78917736,-122.422263
3,37.78277099,-122.467092
2,37.72201487,-122.4358557
2,37.77749384,-122.4162917
3,37.74033299,-122.4664486
3,37.78940148,-122.420379
3,37.71138422,-122.4512051
3,37.77863959,-122.4101208
3,37.74033299,-122.4664486
3,37.74033299,-122.4664486
2,37.77921168,-122.4109366
3,37.74222503,-122.4944433
3,37.7967229,-122.4463174
3,37.74033299,-122.4664486
2,37.7828124,-122.4326791
3,37.78263551,-122.4148628
3,37.76324376,-122.4631061
3,37.78159559,-122.4121907
3,37.77985107,-122.5094329
2,37.79502735,-122.4215828
3,37.7892825,-122.4119124
3,37.75184179,-122.4251525
2,37.77393927,-122.4129479
3,37.73443693,-122.3909626
3,37.71137971,-122.4503411
3,37.78269112,-122.4095367
3,37.77863959,-122.4101208
2,37.77957001,-122.411484
3,37.74624727,-122.4369204
3,37.77319006,-122.418237
2,37.77957001,-122.411484
3,37.76886079,-122.395396
3,37.78480739,-122.4136154
2,37.76170091,-122.4215784
3,37.74222503,-122.4944433
3,37.72071231,-122.4018938
2,37.72439915,-122.3924655
3,37.78574028,-122.4138043
3,37.77173646,-122.4236734
3,37.71567256,-122.4394385
2,37.74088373,-122.4836012
3,37.78728163,-122.4309798
3,37.78269112,-122.4095367
2,37.77649448,-122.4113591
3,37.7365842,-122.415323
3,37.78284503,-122.4132218
3,37.78917736,-122.422263
3,37.77173646,-122.4236734
3,37.77537256,-122.4843242
3,37.78034755,-122.406488
3,37.7187541,-122.4116733
2,37.78487706,-122.4423489
2,37.78611721,-122.4198542
3,37.78332633,-122.4403249
3,37.76890334,-122.4518391
3,37.78574028,-122.4138043
3,37.73795578,-122.4219128
3,37.78070858,-122.4923728
2,37.78399149,-122.4080665
2,37.78383444,-122.4129305
3,37.75908406,-122.4115798
3,37.7830914,-122.4060238
3,37.76213571,-122.4216894
3,37.78329199,-122.4071846
2,37.75268489,-122.4109627
3,37.72588117,-122.3924574
3,37.77173646,-122.4236734
3,37.74869633,-122.4158397
2,37.80764075,-122.4131632
3,37.79582794,-122.4158399
3,37.78900115,-122.4011429
3,37.78886251,-122.4152102
2,37.71858899,-122.3962187
2,37.75745392,-122.4736919
3,37.74033299,-122.4664486
3,37.74033299,-122.4664486
3,37.74624727,-122.4369204
3,37.793382,-122.4136606
3,37.78787217,-122.4116992
3,37.76559675,-122.4477975
2,37.76680352,-122.4407047
2,37.74836226,-122.4293465
2,37.78611721,-122.4198542
2,37.72827641,-122.3807379
3,37.73823929,-122.5000578
3,37.73823929,-122.5000578
3,37.74222503,-122.4944433
3,37.71753821,-122.4553049
3,37.80526026,-122.4160538
2,37.79247164,-122.4345577
3,37.7257686,-122.413836
2,37.74766834,-122.4770197
3,37.75908406,-122.4115798
2,37.78338624,-122.4098537
2,37.78071449,-122.4084837
2,37.71517668,-122.4689768
3,37.77928263,-122.4598604
3,37.71191456,-122.4160003
3,37.78472741,-122.4339098
2,37.78160513,-122.4163363
3,37.77173646,-122.4236734
2,37.76088893,-122.4350007
3,37.76846225,-122.4312049
3,37.78574028,-122.4138043
3,37.78332633,-122.4403249
3,37.78574028,-122.4138043
3,37.77643541,-122.4150649
2,37.75703373,-122.4767584
3,37.80894414,-122.4140699
3,37.78480739,-122.4136154
2,37.72993469,-122.3977444
2,37.73644995,-122.4129798
3,37.73342303,-122.4820138
3,37.78269112,-122.4095367
3,37.76979785,-122.4485788
3,37.74033299,-122.4664486
3,37.72229807,-122.4113031
2,37.77749384,-122.4162917
3,37.76956853,-122.4224056
3,37.78574028,-122.4138043
3,37.77269482,-122.4221883
2,37.71219584,-122.4208389
2,37.71021672,-122.4698192
3,37.79786454,-122.3967013
3,37.7187541,-122.4116733
3,37.77742582,-122.4408414
3,37.75220444,-122.4190175
3,37.75220444,-122.4190175
3,37.78034755,-122.406488
3,37.74033299,-122.4664486
3,37.77173646,-122.4236734
2,37.79230698,-122.4108438
2,37.75334189,-122.4433005
2,37.78428162,-122.4046146
3,37.74624727,-122.4369204
3,37.74033299,-122.4664486
3,37.77000761,-122.4469338
3,37.78480739,-122.4136154
3,37.7365842,-122.415323
3,37.78444884,-122.4160717
2,37.75745392,-122.4736919
3,37.77435867,-122.4202543
3,37.71866363,-122.443891
3,37.79636509,-122.4142636
3,37.78000587,-122.4119334
2,37.74766834,-122.4770197
3,37.77523622,-122.4144063
3,37.7602986,-122.5075295
2,37.79253722,-122.3940596
3,37.74957409,-122.476228
3,37.74033299,-122.4664486
3,37.72489009,-122.4846288
3,37.7967229,-122.4463174
3,37.78491088,-122.4995146
3,37.77338836,-122.508427
3,37.79272993,-122.4032865
3,37.75220444,-122.4190175
2,37.75414577,-122.4786157
2,37.72781528,-122.4156331
3,37.77288298,-122.3922718
2,37.79677684,-122.4006813
2,37.76424989,-122.4320149
3,37.74957409,-122.476228
2,37.80666466,-122.4200579
3,37.78415186,-122.4345621
2,37.80024835,-122.4319143
3,37.78029223,-122.4588642
3,37.77635891,-122.4575946
2,37.80024835,-122.4319143
3,37.74033299,-122.4664486
3,37.77269482,-122.4221883
3,37.783359,-122.4166949
3,37.71567256,-122.4394385
3,37.78715918,-122.3883313
2,37.79253722,-122.3940596
3,37.76505134,-122.419669
3,37.75275957,-122.4364543
3,37.78604472,-122.4265141
3,37.75364446,-122.4063254
2,37.77830294,-122.4154368
3,37.74869633,-122.4158397
3,37.7257686,-122.413836
2,37.73338073,-122.3799317
2,37.7903193,-122.4231629
2,37.76846225,-122.4312049
3,37.78263551,-122.4148628
3,37.79621095,-122.405143
3,37.76956853,-122.4224056
3,37.77051511,-122.4000228
2,37.78118988,-122.4816569
3,37.78480739,-122.4136154
2,37.75857197,-122.406726
3,37.78491088,-122.4995146
3,37.77973891,-122.4071595
2,37.76437321,-122.4174785
2,37.7828124,-122.4326791
3,37.82226471,-122.3680441
3,37.75477219,-122.4164211
2,37.71226467,-122.4729324
3,37.73490503,-122.3863042
3,37.78307785,-122.3936181
3,37.73823929,-122.5000578
2,37.78186334,-122.4138656
3,37.78428162,-122.4046146
3,37.74033299,-122.4664486
3,37.71901187,-122.4804507
2,37.79353196,-122.3969884
2,37.78118988,-122.4816569
3,37.73651349,-122.4140876
3,37.76795763,-122.4037477
2,37.76004517,-122.4232656
3,37.74033299,-122.4664486
2,37.77883232,-122.4156425
3,37.73342303,-122.4820138
3,37.78491088,-122.4995146
2,37.76680352,-122.4407047
3,37.75273903,-122.4100664
3,37.72610068,-122.4332047
3,37.76956853,-122.4224056
3,37.74033299,-122.4664486
3,37.73585083,-122.503062
3,37.74033299,-122.4664486
2,37.78802755,-122.4478045
3,37.74033299,-122.4664486
3,37.75220444,-122.4190175
3,37.73592799,-122.4231519
3,37.78415186,-122.4345621
3,37.77173646,-122.4236734
3,37.79188539,-122.3933412
3,37.78610104,-122.4180881
3,37.76957975,-122.4198769
2,37.7830705,-122.3906262
3,37.74033299,-122.4664486
3,37.78012429,-122.4458936
3,37.7187541,-122.4116733
3,37.73380909,-122.396239
3,37.77708346,-122.4169793
3,37.82226471,-122.3680441
3,37.77231585,-122.4288021
3,37.76436586,-122.4588151
3,37.75309512,-122.4038792
3,37.78795027,-122.4336471
3,37.78415186,-122.4345621
3,37.77231585,-122.4288021
3,37.79463318,-122.4109619
3,37.73380909,-122.396239
3,37.78444884,-122.4160717
3,37.73592799,-122.4231519
3,37.74624727,-122.4369204
3,37.77269482,-122.4221883
3,37.74033299,-122.4664486
3,37.76559675,-122.4477975
3,37.78750963,-122.4201362
2,37.79049502,-122.4023533
3,37.78252242,-122.4232744
3,37.70914756,-122.4197805
3,37.74624727,-122.4369204
3,37.71191456,-122.4160003
3,37.77903213,-122.4018433
3,37.79809081,-122.4087818
3,37.78454935,-122.4210046
3,37.77288298,-122.3922718
3,37.78409104,-122.4117844
3,37.76750446,-122.4289486
3,37.77091334,-122.420305
3,37.78500949,-122.4187138
3,37.78020391,-122.4122725
3,37.78159559,-122.4121907
3,37.7187541,-122.4116733
3,37.73443693,-122.3909626
2,37.75621451,-122.4334438
3,37.73342303,-122.4820138
3,37.76957975,-122.4198769
3,37.7921084,-122.4009331
3,37.77269482,-122.4221883
3,37.77173646,-122.4236734
3,37.77288298,-122.3922718
2,37.76947007,-122.4155256
3,37.78480739,-122.4136154
3,37.78021117,-122.4194324
3,37.74033299,-122.4664486
3,37.71137971,-122.4503411
2,37.77863959,-122.4101208
3,37.77863959,-122.4101208
2,37.72993469,-122.3977444
3,37.77269482,-122.4221883
3,37.78234047,-122.4037719
2,37.78338624,-122.4098537
3,37.74033299,-122.4664486
2,37.77960282,-122.5035222
3,37.72131314,-122.3959896
3,37.77953108,-122.4135425
3,37.78234047,-122.4037719
3,37.74305181,-122.4756445
2,37.79101665,-122.3991486
2,37.78383444,-122.4129305
3,37.78047851,-122.4125123
2,37.71331778,-122.4728759
3,37.75477219,-122.4164211
3,37.76559675,-122.4477975
3,37.78383444,-122.4129305
3,37.79394559,-122.4154347
3,37.72814508,-122.4564367
3,37.74033299,-122.4664486
2,37.72148964,-122.4489097
3,37.76397,-122.4263175
2,37.79411691,-122.3965564
3,37.78574028,-122.4138043
2,37.77762424,-122.3999811
3,37.77953108,-122.4135425
3,37.73592799,-122.4231519
3,37.77523622,-122.4144063
3,37.72993469,-122.3977444
3,37.78332633,-122.4403249
3,37.77981372,-122.4038604
2,37.8080501,-122.4098773
2,37.80702731,-122.4138125
2,37.71226467,-122.4729324
2,37.77422076,-122.4146878
2,37.77960282,-122.5035222
3,37.78574028,-122.4138043
2,37.78118988,-122.4816569
3,37.7365842,-122.415323
3,37.79621095,-122.405143
3,37.77358398,-122.4417544
3,37.77643541,-122.4150649
3,37.71567256,-122.4394385
3,37.76750446,-122.4289486
2,37.76138705,-122.4628379
2,37.74581657,-122.4400783
3,37.76890334,-122.4518391
3,37.79637038,-122.4193564
2,37.78434554,-122.4077851
2,37.77960282,-122.5035222
3,37.78512515,-122.404966
3,37.79188539,-122.3933412
3,37.74817255,-122.458695
3,37.78480739,-122.4136154
3,37.78574028,-122.4138043
3,37.7867279,-122.4127399
3,37.76559675,-122.4477975
3,37.8080501,-122.4098773
3,37.71331778,-122.4728759
2,37.76009305,-122.4348582
3,37.79636509,-122.4142636
3,37.79394559,-122.4154347
3,37.73823929,-122.5000578
3,37.78277099,-122.467092
3,37.7604107,-122.4463435
3,37.74033299,-122.4664486
2,37.78186334,-122.4138656
2,37.78706249,-122.4199054
3,37.78863528,-122.4169903
2,37.71219584,-122.4208389
2,37.76437321,-122.4174785
2,37.78071449,-122.4084837
2,37.72588117,-122.3924574
3,37.78284503,-122.4132218
3,37.77091334,-122.420305
2,37.71858899,-122.3962187
3,37.75031164,-122.501926
3,37.76845391,-122.4313429
2,37.77433758,-122.5069584
3,37.79179113,-122.4403321
3,37.76795763,-122.4037477
3,37.78159559,-122.4121907
3,37.77091334,-122.420305
3,37.783359,-122.4166949
3,37.79531294,-122.3979748
3,37.75655123,-122.5089025
3,37.74869633,-122.4158397
3,37.80471749,-122.408925
2,37.76680352,-122.4407047
3,37.80894414,-122.4140699
3,37.77269482,-122.4221883
3,37.71866363,-122.443891
3,37.77358398,-122.4417544
3,37.77708346,-122.4169793
3,37.73795578,-122.4219128
3,37.77404333,-122.4143677
3,37.78329199,-122.4071846
3,37.76845391,-122.4313429
3,37.78779429,-122.4035297
3,37.74305181,-122.4756445
2,37.75730761,-122.4066198
3,37.76890334,-122.4518391
3,37.78347684,-122.4124351
3,37.75908406,-122.4115798
2,37.78925337,-122.4229472
3,37.7867279,-122.4127399
3,37.77173646,-122.4236734
3,37.78715918,-122.3883313
3,37.79463318,-122.4109619
2,37.71331778,-122.4728759
2,37.7363902,-122.3901451
2,37.73401387,-122.3909679
3,37.7516426,-122.4150243
2,37.78086621,-122.4288032
2,37.76571899,-122.4095207
3,37.80544605,-122.4228419
3,37.72229807,-122.4113031
3,37.78429938,-122.4101413
3,37.72086924,-122.3872476
3,37.78500949,-122.4187138
3,37.78552674,-122.411301
3,37.80471749,-122.408925
3,37.77537256,-122.4843242
3,37.76213571,-122.4216894
2,37.78708179,-122.4258678
3,37.78428162,-122.4046146
3,37.77537256,-122.4843242
3,37.71064899,-122.4124688
2,37.71522565,-122.4028299
2,37.78435506,-122.4329142
3,37.7485975,-122.418163
3,37.7485975,-122.418163
2,37.77631053,-122.4530078
2,37.79049502,-122.4023533
2,37.79025206,-122.4307368
3,37.76750446,-122.4289486
3,37.78021117,-122.4194324
3,37.79144662,-122.4217049
3,37.71866363,-122.443891
3,37.77173646,-122.4236734
3,37.71137971,-122.4503411
3,37.76513172,-122.407546
2,37.76004517,-122.4232656
2,37.76088893,-122.4350007
2,37.78491247,-122.4086486
3,37.78574028,-122.4138043
2,37.79458821,-122.3965859
3,37.76512662,-122.4321777
2,37.73552759,-122.3937592
3,37.76437321,-122.4174785
3,37.78255696,-122.4163494
3,37.74033299,-122.4664486
2,37.77604635,-122.4112888
3,37.77269482,-122.4221883
3,37.77805779,-122.4400518
3,37.78574028,-122.4138043
3,37.78472741,-122.4339098
2,37.76050167,-122.4404651
3,37.70914756,-122.4197805
3,37.71901187,-122.4804507
3,37.75279558,-122.4091299
3,37.78012429,-122.4458936
3,37.74033299,-122.4664486
3,37.78795027,-122.4336471
3,37.78657055,-122.4139731
3,37.76987697,-122.4204257
3,37.78917736,-122.422263
3,37.78159559,-122.4121907
3,37.79636509,-122.4142636
3,37.78429938,-122.4101413
3,37.77883232,-122.4156425
3,37.77537256,-122.4843242
3,37.7516426,-122.4150243
3,37.73823929,-122.5000578
3,37.80447272,-122.4155626
3,37.73823929,-122.5000578
3,37.76890334,-122.4518391
3,37.73592799,-122.4231519
3,37.75220444,-122.4190175
3,37.75220444,-122.4190175
3,37.78429938,-122.4101413
2,37.77433758,-122.5069584
3,37.77978279,-122.4302332
3,37.72588117,-122.3924574
3,37.74033299,-122.4664486
3,37.78574028,-122.4138043
3,37.78229062,-122.4401195
2,37.77252751,-122.449976
3,37.76436586,-122.4588151
3,37.76559675,-122.4477975
2,37.79247164,-122.4345577
3,37.79426603,-122.4349193
2,37.78186545,-122.4142853
2,37.77806971,-122.4282344
3,37.76512662,-122.4321777
2,37.77848748,-122.4258308
3,37.77635891,-122.4575946
3,37.74222503,-122.4944433
2,37.74766834,-122.4770197
2,37.74648585,-122.5038084
3,37.72610068,-122.4332047
3,37.76559675,-122.4477975
3,37.76559675,-122.4477975
2,37.72296565,-122.4268963
2,37.78491247,-122.4086486
2,37.76972086,-122.4179492
3,37.78863528,-122.4169903
3,37.78552674,-122.411301
2,37.79280364,-122.4177591
3,37.71064899,-122.4124688
3,37.78269112,-122.4095367
3,37.78211033,-122.4031964
3,37.79188539,-122.3933412
3,37.77404333,-122.4143677
3,37.7830914,-122.4060238
3,37.78383444,-122.4129305
3,37.7825474,-122.4122479
2,37.71071705,-122.4698495
3,37.73823929,-122.5000578
3,37.78264603,-122.443581
2,37.71522565,-122.4028299
3,37.78114586,-122.409026
3,37.75730761,-122.4066198
3,37.78500949,-122.4187138
3,37.77388278,-122.4427282
3,37.74033299,-122.4664486
3,37.78886251,-122.4152102
3,37.76747787,-122.4198344
3,37.72993469,-122.3977444
3,37.77903213,-122.4018433
3,37.78863528,-122.4169903
3,37.73592799,-122.4231519
3,37.78940148,-122.420379
3,37.72489009,-122.4846288
2,37.78034325,-122.4370976
2,37.7931846,-122.3947725
3,37.76795763,-122.4037477
2,37.73692583,-122.3878149
3,37.745101,-122.3921823
3,37.75279558,-122.4091299
3,37.74033299,-122.4664486
3,37.78986887,-122.3978056
2,37.74198124,-122.4232564
2,37.78191397,-122.4130322
3,37.79809081,-122.4087818
2,37.72148964,-122.4489097
3,37.73342303,-122.4820138
3,37.74033299,-122.4664486
3,37.73592799,-122.4231519
3,37.77207518,-122.4087468
3,37.71331778,-122.4728759
3,37.78574028,-122.4138043
3,37.77978279,-122.4302332
3,37.74725605,-122.4218998
2,37.78611721,-122.4198542
3,37.76398371,-122.3934464
3,37.79786454,-122.3967013
2,37.75414577,-122.4786157
2,37.77465348,-122.4051182
3,37.78428162,-122.4046146
3,37.76987697,-122.4204257
3,37.73585083,-122.503062
2,37.74836226,-122.4293465
2,37.74556819,-122.4822485
3,37.73490503,-122.3863042
3,37.78284503,-122.4132218
3,37.76750446,-122.4289486
3,37.78480739,-122.4136154
2,37.78160513,-122.4163363
2,37.75023272,-122.4249992
3,37.78159559,-122.4121907
2,37.77161642,-122.4165086
2,37.78988335,-122.4180124
3,37.76137798,-122.4409439
2,37.76217504,-122.4661806
3,37.73823929,-122.5000578
3,37.78159559,-122.4121907
3,37.77605431,-122.414393
2,37.77507596,-122.5112949
3,37.76890334,-122.4518391
3,37.8080501,-122.4098773
3,37.74624727,-122.4369204
3,37.77457807,-122.3962613
3,37.77643541,-122.4150649
3,37.7459563,-122.4542399
3,37.78574028,-122.4138043
3,37.75655123,-122.5089025
2,37.71413784,-122.4078534
3,37.78610104,-122.4180881
3,37.74725605,-122.4218998
3,37.78234047,-122.4037719
3,37.7187541,-122.4116733
2,37.72439915,-122.3924655
3,37.76505134,-122.419669
3,37.78234047,-122.4037719
3,37.75309512,-122.4038792
2,37.78399149,-122.4080665
3,37.78420567,-122.4076127
3,37.73585083,-122.503062
3,37.75863827,-122.398024
3,37.76559675,-122.4477975
2,37.77393927,-122.4129479
3,37.80526026,-122.4160538
2,37.74556819,-122.4822485
2,37.71413784,-122.4078534
3,37.76890334,-122.4518391
2,37.78234047,-122.4037719
3,37.7459563,-122.4542399
3,37.71753821,-122.4553049
2,37.71413784,-122.4078534
3,37.73592799,-122.4231519
3,37.77388278,-122.4427282
3,37.73696234,-122.4125534
3,37.78779429,-122.4035297
3,37.77269482,-122.4221883
2,37.75182757,-122.4319807
2,37.72148964,-122.4489097
3,37.7921084,-122.4009331
3,37.77985107,-122.5094329
3,37.78307785,-122.3936181
3,37.72474885,-122.4602345
3,37.71064899,-122.4124688
3,37.71138422,-122.4512051
3,37.77269482,-122.4221883
3,37.78900115,-122.4011429
3,37.76559675,-122.4477975
3,37.73823929,-122.5000578
3,37.74033299,-122.4664486
3,37.71901187,-122.4804507
2,37.78186545,-122.4142853
2,37.77631053,-122.4530078
2,37.7978223,-122.4070162
3,37.7187541,-122.4116733
3,37.71137971,-122.4503411
3,37.75220444,-122.4190175
3,37.7602986,-122.5075295
2,37.75277066,-122.4353418
3,37.79272993,-122.4032865
3,37.74033299,-122.4664486
3,37.71331778,-122.4728759
3,37.7978223,-122.4070162
3,37.74033299,-122.4664486
3,37.75863827,-122.398024
3,37.76134014,-122.4639079
3,37.79531294,-122.3979748
3,37.77890292,-122.3973494
3,37.76846225,-122.4312049
3,37.80526026,-122.4160538
2,37.72582497,-122.4423244
2,37.79458821,-122.3965859
2,37.79282365,-122.3970342
3,37.73342303,-122.4820138
3,37.77883232,-122.4156425
3,37.7720335,-122.3982007
3,37.80544605,-122.4228419
3,37.73342303,-122.4820138
3,37.78159559,-122.4121907
3,37.82226471,-122.3680441
2,37.79230698,-122.4108438
3,37.78269112,-122.4095367
3,37.79426603,-122.4349193
3,37.7485975,-122.418163
2,37.78434554,-122.4077851
3,37.74033299,-122.4664486
2,37.74198124,-122.4232564
3,37.78034755,-122.406488
2,37.79170401,-122.4192217
3,37.75655123,-122.5089025
